"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node10",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o 3vms-r1.src.dstat.csv",,,,"Date:","29 May 2014 16:15:33 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
0.190,0.443,99.367,0.0,0.0,0.0,256.0,0.0,553916.0,122617158.0,962638.0,239990938.0,7519223808.0,478093312.0,10618757120.0,6707347456.0,0.0,16384.0
0.379,0.631,98.801,0.126,0.0,0.063,192.0,0.0,532784.0,122706317.0,931562.0,240119298.0,7520595968.0,478093312.0,10618748928.0,6705983488.0,0.0,40960.0
0.316,0.569,99.116,0.0,0.0,0.0,560.0,0.0,539111.0,122756688.0,939088.0,240173193.0,7521505280.0,478093312.0,10618757120.0,6705065984.0,0.0,0.0
0.253,0.380,99.367,0.0,0.0,0.0,610.0,304.0,539620.0,122666264.0,942340.0,240045922.0,7521644544.0,478093312.0,10618757120.0,6704926720.0,0.0,0.0
0.189,0.442,99.306,0.0,0.0,0.063,192.0,0.0,528561.0,122729549.0,923567.0,240094281.0,7521914880.0,478093312.0,10618757120.0,6704656384.0,0.0,0.0
0.253,0.380,99.367,0.0,0.0,0.0,372.0,0.0,539677.0,122725160.0,946246.0,240096992.0,7521226752.0,478093312.0,10618773504.0,6705328128.0,0.0,20480.0
0.316,0.631,98.927,0.126,0.0,0.0,244.0,0.0,548242.0,122696212.0,953768.0,240073757.0,7521796096.0,478093312.0,10618765312.0,6704766976.0,0.0,36864.0
0.190,0.379,99.368,0.0,0.0,0.063,298.0,106.0,540892.0,122648515.0,942270.0,240041328.0,7521374208.0,478093312.0,10618802176.0,6705152000.0,0.0,0.0
0.253,0.505,99.242,0.0,0.0,0.0,426.0,174.0,537649.0,122748306.0,939029.0,240116659.0,7521185792.0,478093312.0,10618802176.0,6705340416.0,0.0,0.0
0.316,0.442,99.241,0.0,0.0,0.0,128.0,0.0,534222.0,122711210.0,939088.0,240093017.0,7521095680.0,478093312.0,10618806272.0,6705426432.0,0.0,0.0
0.253,0.379,99.368,0.0,0.0,0.0,512.0,106.0,549578.0,123211757.0,953898.0,240572789.0,7520321536.0,478093312.0,10618806272.0,6706200576.0,0.0,0.0
0.315,0.631,98.927,0.063,0.0,0.063,192.0,0.0,544155.0,122711928.0,953469.0,240091858.0,7521837056.0,478093312.0,10618806272.0,6704685056.0,0.0,65536.0
0.252,0.568,99.180,0.0,0.0,0.0,372.0,0.0,548331.0,122647104.0,954573.0,240002007.0,7521652736.0,478093312.0,10618806272.0,6704869376.0,0.0,0.0
0.315,0.567,99.117,0.0,0.0,0.0,308.0,0.0,543094.0,122695573.0,948322.0,240039011.0,7521964032.0,478093312.0,10618806272.0,6704558080.0,0.0,0.0
0.253,0.505,99.242,0.0,0.0,0.0,468.0,212.0,543896.0,122662194.0,944678.0,240010881.0,7521800192.0,478093312.0,10618826752.0,6704701440.0,0.0,0.0
0.379,0.505,99.116,0.0,0.0,0.0,496.0,0.0,540587.0,122680436.0,952395.0,240029508.0,7520878592.0,478093312.0,10618839040.0,6705610752.0,0.0,0.0
0.316,0.631,98.927,0.063,0.0,0.063,128.0,0.0,547896.0,122733901.0,951972.0,240157599.0,7522545664.0,478093312.0,10618843136.0,6703939584.0,0.0,36864.0
0.253,0.442,99.305,0.0,0.0,0.0,256.0,0.0,542652.0,122686004.0,948117.0,240090121.0,7521611776.0,478093312.0,10618839040.0,6704877568.0,0.0,0.0
0.253,0.505,99.242,0.0,0.0,0.0,1438.0,106.0,554044.0,122676360.0,969766.0,239995563.0,7522189312.0,478093312.0,10618851328.0,6704287744.0,0.0,0.0
0.253,0.442,99.306,0.0,0.0,0.0,542.0,174.0,549918.0,122653069.0,948418.0,240043516.0,7521878016.0,478093312.0,10618851328.0,6704599040.0,0.0,0.0
0.315,0.504,99.117,0.0,0.0,0.063,734.0,0.0,536224.0,122717532.0,942892.0,240127915.0,7521058816.0,478093312.0,10618851328.0,6705418240.0,0.0,0.0
0.442,0.569,98.863,0.063,0.0,0.063,384.0,0.0,549916.0,122725334.0,955300.0,240009552.0,7522410496.0,478093312.0,10618851328.0,6704066560.0,0.0,36864.0
0.316,0.442,99.242,0.0,0.0,0.0,298.0,106.0,541885.0,123117227.0,949217.0,240485618.0,7522701312.0,478093312.0,10618851328.0,6703775744.0,0.0,0.0
0.252,0.505,99.243,0.0,0.0,0.0,478.0,92.0,542939.0,122708782.0,944980.0,240057744.0,7522168832.0,478093312.0,10618851328.0,6704308224.0,0.0,0.0
0.253,0.442,99.242,0.0,0.0,0.063,298.0,106.0,539398.0,122676360.0,945226.0,240088315.0,7521873920.0,478093312.0,10618851328.0,6704603136.0,0.0,0.0
0.252,0.505,99.243,0.0,0.0,0.0,256.0,0.0,538157.0,122739181.0,937171.0,240112258.0,7521841152.0,478093312.0,10618851328.0,6704635904.0,0.0,0.0
0.379,0.631,98.864,0.126,0.0,0.0,308.0,0.0,548649.0,122680528.0,959244.0,240041394.0,7523332096.0,478093312.0,10618863616.0,6703132672.0,0.0,36864.0
0.253,0.442,99.305,0.0,0.0,0.0,606.0,106.0,550038.0,122688440.0,960804.0,240037835.0,7522013184.0,478093312.0,10618888192.0,6704427008.0,0.0,0.0
0.253,0.505,99.179,0.0,0.0,0.063,320.0,0.0,546009.0,122714957.0,950593.0,240124018.0,7521927168.0,478093312.0,10618888192.0,6704513024.0,0.0,0.0
0.315,0.504,99.180,0.0,0.0,0.0,234.0,106.0,541574.0,122739134.0,944111.0,240084879.0,7521660928.0,478093312.0,10618888192.0,6704779264.0,0.0,0.0
0.316,0.505,99.179,0.0,0.0,0.0,128.0,0.0,544611.0,122647932.0,947007.0,240012559.0,7521452032.0,478093312.0,10618888192.0,6704988160.0,0.0,0.0
0.316,0.569,98.989,0.063,0.0,0.063,298.0,106.0,535121.0,122740817.0,938449.0,240147369.0,7522992128.0,478093312.0,10618880000.0,6703456256.0,0.0,36864.0
0.253,0.442,99.305,0.0,0.0,0.0,192.0,68.0,547291.0,122662338.0,941145.0,239145095.0,7522185216.0,478093312.0,10618888192.0,6704254976.0,0.0,0.0
0.189,0.442,99.369,0.0,0.0,0.0,244.0,0.0,521691.0,121732771.0,920795.0,238983730.0,7522099200.0,478093312.0,10618888192.0,6704340992.0,0.0,0.0
0.253,0.253,99.431,0.0,0.0,0.063,686.0,212.0,536845.0,123101219.0,925187.0,240293052.0,7522193408.0,478093312.0,10618888192.0,6704246784.0,0.0,0.0
0.379,0.505,99.117,0.0,0.0,0.0,560.0,0.0,516726.0,122509919.0,903614.0,239379925.0,7521021952.0,478093312.0,10618888192.0,6705418240.0,0.0,0.0
