"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node28",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o 4vms-r1.router.dstat.csv",,,,"Date:","30 May 2014 04:17:32 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
3.036,0.127,96.837,0.0,0.0,0.0,426.0,106.0,38661937.0,41769545.0,38662363.0,41769963.0,10978541568.0,167948288.0,455770112.0,13582557184.0,0.0,0.0
4.750,0.063,95.187,0.0,0.0,0.0,128.0,0.0,45401944.0,41269386.0,45402072.0,41269386.0,10971172864.0,167948288.0,455774208.0,13589921792.0,0.0,0.0
3.350,0.253,96.018,0.190,0.0,0.190,320.0,0.0,46812683.0,48639741.0,46813003.0,48640053.0,10977890304.0,167952384.0,455774208.0,13583200256.0,0.0,24576.0
3.793,0.126,95.828,0.0,0.0,0.253,192.0,0.0,55615789.0,54141757.0,55616245.0,54141757.0,10976493568.0,167952384.0,455774208.0,13584596992.0,0.0,4096.0
3.812,0.127,95.934,0.0,0.0,0.127,554.0,174.0,60979276.0,59465727.0,60979964.0,59466213.0,10975985664.0,167952384.0,455774208.0,13585104896.0,0.0,0.0
3.216,0.126,95.965,0.315,0.0,0.378,362.0,106.0,48997041.0,53666340.0,48998073.0,53668972.0,10978521088.0,167956480.0,455774208.0,13582565376.0,0.0,114688.0
3.424,0.127,96.322,0.0,0.0,0.127,1054.0,0.0,56079714.0,50963689.0,56080902.0,50964001.0,10977624064.0,167956480.0,455774208.0,13583462400.0,0.0,0.0
3.479,0.127,96.142,0.0,0.0,0.253,489.0,150.0,53997912.0,58192532.0,53998401.0,58193704.0,10977996800.0,167956480.0,455774208.0,13583089664.0,0.0,0.0
3.739,0.127,96.008,0.0,0.0,0.127,298.0,106.0,59840432.0,56359713.0,59840930.0,56360215.0,10978578432.0,167956480.0,455774208.0,13582508032.0,0.0,0.0
3.238,0.127,96.508,0.127,0.0,0.0,710.0,0.0,59664501.0,60689047.0,59665211.0,60689047.0,10979971072.0,167960576.0,455774208.0,13581111296.0,0.0,65536.0
5.010,0.127,94.673,0.0,0.0,0.190,525.0,174.0,60693848.0,60725035.0,60694373.0,60725521.0,10978955264.0,167960576.0,455774208.0,13582127104.0,0.0,131072.0
3.105,0.063,96.451,0.0,0.0,0.380,128.0,0.0,61563949.0,62226586.0,61564211.0,62226586.0,10978705408.0,167960576.0,455778304.0,13582372864.0,0.0,0.0
5.070,0.127,94.550,0.0,0.0,0.253,618.0,106.0,63683305.0,62005592.0,63684057.0,62006010.0,10978451456.0,167960576.0,455778304.0,13582626816.0,0.0,4096.0
3.490,0.127,96.383,0.0,0.0,0.0,814.0,0.0,61767832.0,64062584.0,61768776.0,64062584.0,10980851712.0,167960576.0,455778304.0,13580226560.0,0.0,0.0
4.930,0.126,94.248,0.253,0.0,0.442,695.0,0.0,63778526.0,60701469.0,63780025.0,60704175.0,10979328000.0,167968768.0,455770112.0,13581750272.0,0.0,81920.0
2.094,0.190,97.716,0.0,0.0,0.0,340.0,212.0,61633860.0,64038752.0,61634200.0,64038964.0,10981683200.0,167968768.0,455778304.0,13579386880.0,0.0,12288.0
4.753,0.127,94.867,0.063,0.0,0.190,192.0,0.0,63617373.0,62036706.0,63617565.0,62037018.0,10979774464.0,167976960.0,455774208.0,13581291520.0,0.0,12288.0
2.157,0.127,97.652,0.0,0.0,0.063,494.0,322.0,55375984.0,57527073.0,55376478.0,57527395.0,10981904384.0,167976960.0,455778304.0,13579157504.0,0.0,0.0
3.556,0.063,96.254,0.0,0.0,0.127,256.0,0.0,56356276.0,55438692.0,56356662.0,55439004.0,10978205696.0,167976960.0,455778304.0,13582856192.0,0.0,0.0
4.177,0.190,95.570,0.0,0.0,0.063,532.0,106.0,56266422.0,56529395.0,56267158.0,56529585.0,10977947648.0,167976960.0,455778304.0,13583114240.0,0.0,4096.0
3.111,0.127,96.444,0.254,0.0,0.063,610.0,106.0,54538867.0,54708402.0,54539611.0,54708820.0,10982584320.0,167981056.0,455782400.0,13578469376.0,0.0,86016.0
4.816,0.127,94.867,0.0,0.0,0.190,454.0,0.0,57692511.0,57287657.0,57692965.0,57287657.0,10980925440.0,167981056.0,455782400.0,13580128256.0,0.0,0.0
3.113,0.191,96.696,0.0,0.0,0.0,355.0,0.0,59111672.0,58442360.0,59112161.0,58442672.0,10981306368.0,167981056.0,455782400.0,13579747328.0,0.0,0.0
4.934,0.127,94.750,0.0,0.0,0.190,170.0,106.0,58760094.0,59724054.0,58760394.0,59724160.0,10982006784.0,167981056.0,455782400.0,13579046912.0,0.0,0.0
2.913,0.127,96.833,0.0,0.0,0.127,624.0,0.0,61400641.0,60161680.0,61401265.0,60161992.0,10980978688.0,167981056.0,455782400.0,13580075008.0,0.0,0.0
5.253,0.253,93.987,0.253,0.0,0.253,461.0,106.0,60413869.0,61389931.0,60414330.0,61390037.0,10981212160.0,167981056.0,455782400.0,13579841536.0,0.0,36864.0
1.709,0.190,97.975,0.0,0.0,0.127,256.0,0.0,60668701.0,59113018.0,60668957.0,59113330.0,10981335040.0,167981056.0,455782400.0,13579718656.0,0.0,0.0
5.626,0.190,93.932,0.0,0.0,0.253,424.0,0.0,58586273.0,61597629.0,58586831.0,61597629.0,10982731776.0,167981056.0,455782400.0,13578321920.0,0.0,0.0
1.459,0.127,98.350,0.0,0.0,0.063,426.0,174.0,61888536.0,58969384.0,61889226.0,58969870.0,10979676160.0,167981056.0,455782400.0,13581377536.0,0.0,0.0
5.070,0.063,94.613,0.0,0.0,0.253,448.0,0.0,59529856.0,61435941.0,59530304.0,61435941.0,10983358464.0,167981056.0,455782400.0,13577695232.0,0.0,0.0
2.852,0.190,96.641,0.127,0.0,0.190,480.0,106.0,60997133.0,59377923.0,60997747.0,59378341.0,10980573184.0,167985152.0,455778304.0,13580480512.0,0.0,36864.0
3.863,0.127,95.883,0.0,0.0,0.127,192.0,0.0,60091412.0,61387589.0,60091604.0,61387589.0,10983591936.0,167985152.0,455782400.0,13577457664.0,0.0,0.0
4.545,0.126,94.886,0.0,0.0,0.442,394.0,106.0,61931617.0,60000980.0,61932081.0,60001482.0,10980544512.0,167985152.0,455782400.0,13580505088.0,0.0,0.0
3.226,0.190,96.205,0.190,0.0,0.190,624.0,0.0,59250070.0,62775229.0,59251494.0,62777623.0,10983079936.0,167989248.0,455782400.0,13577965568.0,0.0,53248.0
5.373,0.126,94.185,0.0,0.0,0.316,424.0,0.0,64712760.0,60016183.0,64713184.0,60016495.0,10979135488.0,167989248.0,455782400.0,13581910016.0,0.0,0.0
2.217,0.127,97.530,0.0,0.0,0.127,362.0,106.0,60607142.0,64482887.0,60607638.0,64482993.0,10984341504.0,167989248.0,455782400.0,13576704000.0,0.0,36864.0
5.644,0.063,93.912,0.0,0.0,0.380,362.0,106.0,65310234.0,62321508.0,65310730.0,62321926.0,10978246656.0,167989248.0,455782400.0,13582798848.0,0.0,0.0
1.270,0.127,98.476,0.0,0.0,0.127,724.0,92.0,64359804.0,66230355.0,64360528.0,66231469.0,10984046592.0,167989248.0,455786496.0,13576994816.0,0.0,0.0
5.718,0.127,94.028,0.0,0.0,0.127,256.0,150.0,66859146.0,66624085.0,66859666.0,66624547.0,10981634048.0,167989248.0,455786496.0,13579407360.0,0.0,0.0
3.744,0.127,95.622,0.317,0.0,0.190,256.0,0.0,69654369.0,67480907.0,69654625.0,67480907.0,10981408768.0,167993344.0,455790592.0,13579624448.0,0.0,143360.0
3.692,0.127,96.181,0.0,0.0,0.0,503.0,212.0,66781525.0,70494020.0,66782028.0,70494544.0,10985455616.0,167993344.0,455786496.0,13575581696.0,0.0,0.0
3.293,0.127,96.327,0.0,0.0,0.253,424.0,0.0,71997924.0,67628824.0,71998348.0,67628824.0,10982662144.0,167993344.0,455786496.0,13578375168.0,0.0,0.0
5.277,0.509,94.088,0.0,0.0,0.127,256.0,0.0,68813941.0,71901519.0,68814197.0,71901831.0,10986336256.0,167993344.0,455786496.0,13574701056.0,0.0,4096.0
3.612,0.190,95.564,0.253,0.0,0.380,1310.0,106.0,70192286.0,69336761.0,70194530.0,69339261.0,10983661568.0,167993344.0,455786496.0,13577375744.0,0.0,77824.0
4.317,0.190,95.492,0.0,0.0,0.0,432.0,0.0,70045670.0,69285251.0,70046236.0,69285563.0,10984931328.0,167993344.0,455786496.0,13576105984.0,0.0,0.0
3.357,0.063,96.327,0.0,0.0,0.253,362.0,106.0,64903444.0,67132266.0,64903806.0,67132372.0,10985943040.0,167993344.0,455790592.0,13575090176.0,0.0,69632.0
2.790,0.190,96.893,0.0,0.0,0.127,192.0,0.0,66765958.0,64170511.0,66766284.0,64170823.0,10982895616.0,167993344.0,455790592.0,13578137600.0,0.0,0.0
4.381,0.127,95.429,0.0,0.0,0.063,362.0,106.0,65728377.0,68186369.0,65728739.0,68186475.0,10986070016.0,167993344.0,455790592.0,13574963200.0,0.0,0.0
2.414,0.127,97.268,0.0,0.0,0.191,712.0,230.0,69903130.0,66074913.0,69904042.0,66075539.0,10980864000.0,167993344.0,455790592.0,13580169216.0,0.0,0.0
5.130,0.190,94.237,0.253,0.0,0.190,528.0,0.0,63802736.0,68030481.0,63803264.0,68030481.0,10985287680.0,167993344.0,455790592.0,13575745536.0,0.0,65536.0
3.177,0.127,96.696,0.0,0.0,0.0,660.0,174.0,65471142.0,63751049.0,65471802.0,63751535.0,10982367232.0,167993344.0,455790592.0,13578665984.0,0.0,16384.0
5.013,0.127,94.607,0.127,0.0,0.127,234.0,106.0,66805697.0,65949720.0,66806065.0,65949826.0,10984009728.0,168001536.0,455790592.0,13577015296.0,0.0,12288.0
3.242,0.127,96.567,0.0,0.0,0.064,192.0,0.0,66577629.0,69502822.0,66577955.0,69503180.0,10985660416.0,168001536.0,455790592.0,13575364608.0,0.0,0.0
5.120,0.190,94.311,0.0,0.0,0.379,192.0,0.0,71236220.0,65614263.0,71236542.0,65614527.0,10980425728.0,168001536.0,455790592.0,13580599296.0,0.0,0.0
3.420,0.253,96.327,0.0,0.0,0.0,192.0,0.0,65175023.0,73151161.0,65175349.0,73151473.0,10988425216.0,168001536.0,455790592.0,13572599808.0,0.0,0.0
4.433,0.190,94.870,0.253,0.0,0.253,658.0,174.0,73741864.0,65713889.0,73743192.0,65714753.0,10978103296.0,168009728.0,455790592.0,13582913536.0,0.0,86016.0
3.302,0.127,96.508,0.0,0.0,0.063,426.0,106.0,66641531.0,72318397.0,66642027.0,72318899.0,10988253184.0,168009728.0,455790592.0,13572763648.0,0.0,0.0
3.990,0.190,95.567,0.190,0.0,0.063,574.0,92.0,71484977.0,67607319.0,71486221.0,67609805.0,10980118528.0,168013824.0,455786496.0,13580898304.0,0.0,45056.0
3.107,0.190,96.449,0.0,0.0,0.254,320.0,0.0,67619256.0,70929323.0,67619706.0,70929635.0,10985951232.0,168013824.0,455790592.0,13575061504.0,0.0,0.0
3.873,0.127,96.0,0.0,0.0,0.0,384.0,0.0,71352126.0,68479924.0,71352644.0,68479924.0,10981994496.0,168013824.0,455790592.0,13579018240.0,0.0,0.0
4.053,0.127,95.440,0.0,0.0,0.380,532.0,212.0,68884003.0,70145170.0,68884669.0,70145694.0,10983251968.0,168013824.0,455790592.0,13577760768.0,0.0,49152.0
3.306,0.127,96.567,0.0,0.0,0.0,320.0,0.0,70346479.0,70619315.0,70346799.0,70619315.0,10981355520.0,168013824.0,455790592.0,13579657216.0,0.0,0.0
5.016,0.127,94.794,0.0,0.0,0.063,488.0,0.0,71420891.0,69344608.0,71421513.0,69344920.0,10983133184.0,168013824.0,455790592.0,13577879552.0,0.0,0.0
3.181,0.064,96.628,0.127,0.0,0.0,624.0,0.0,67963249.0,72526172.0,67964003.0,72526172.0,10985795584.0,168017920.0,455790592.0,13575213056.0,0.0,28672.0
4.644,0.127,95.165,0.0,0.0,0.064,426.0,106.0,74004708.0,67321369.0,74005134.0,67321787.0,10979950592.0,168017920.0,455794688.0,13581053952.0,0.0,0.0
3.365,0.127,96.508,0.0,0.0,0.0,426.0,106.0,65712854.0,73761106.0,65713280.0,73761212.0,10986807296.0,168017920.0,455794688.0,13574197248.0,0.0,32768.0
3.492,0.127,96.190,0.190,0.0,0.0,320.0,0.0,71190293.0,66100989.0,71190613.0,66101301.0,10979942400.0,168026112.0,455794688.0,13581053952.0,0.0,12288.0
3.369,0.127,96.503,0.0,0.0,0.0,256.0,0.0,67875782.0,70476416.0,67876172.0,70477438.0,10984386560.0,168026112.0,455794688.0,13576609792.0,0.0,0.0
3.748,0.127,96.061,0.0,0.0,0.064,490.0,256.0,70670758.0,68169870.0,70671512.0,68170438.0,10981466112.0,168026112.0,455794688.0,13579530240.0,0.0,0.0
3.053,0.127,96.565,0.254,0.0,0.0,814.0,0.0,69013998.0,69453876.0,69014812.0,69453876.0,10982072320.0,168030208.0,455790592.0,13578924032.0,0.0,86016.0
5.086,0.127,94.787,0.0,0.0,0.0,362.0,106.0,68842278.0,70487392.0,68842774.0,70487810.0,10984607744.0,168030208.0,455794688.0,13576384512.0,0.0,12288.0
3.177,0.064,96.696,0.0,0.0,0.064,234.0,106.0,71113340.0,69234644.0,71113574.0,69234750.0,10981298176.0,168030208.0,455794688.0,13579694080.0,0.0,0.0
4.892,0.191,94.917,0.0,0.0,0.0,320.0,0.0,69824849.0,70710051.0,69825169.0,70710363.0,10984345600.0,168030208.0,455794688.0,13576646656.0,0.0,4096.0
4.137,0.127,95.672,0.0,0.0,0.064,320.0,68.0,70746046.0,70073349.0,70746496.0,70073417.0,10981752832.0,168030208.0,455794688.0,13579239424.0,0.0,0.0
3.878,0.191,95.741,0.191,0.0,0.0,256.0,0.0,70128162.0,69943870.0,70129088.0,69946576.0,10982522880.0,168034304.0,455790592.0,13578469376.0,0.0,81920.0
3.793,0.253,95.891,0.0,0.0,0.063,532.0,212.0,69330166.0,70557550.0,69330832.0,70557762.0,10982899712.0,168034304.0,455794688.0,13578088448.0,0.0,12288.0
4.117,0.317,95.567,0.0,0.0,0.0,728.0,0.0,70617716.0,69840566.0,70618578.0,69840878.0,10981502976.0,168034304.0,455794688.0,13579485184.0,0.0,0.0
3.490,0.190,96.256,0.0,0.0,0.063,398.0,92.0,69142016.0,69658796.0,69142414.0,69658888.0,10984550400.0,168034304.0,455794688.0,13576437760.0,0.0,0.0
3.734,0.190,95.633,0.0,0.0,0.443,480.0,230.0,69754656.0,68875881.0,69755400.0,68876423.0,10982137856.0,168034304.0,455794688.0,13578850304.0,0.0,0.0
4.442,0.127,95.241,0.0,0.0,0.190,528.0,0.0,70028444.0,70650350.0,70029042.0,70650434.0,10982526976.0,168034304.0,455794688.0,13578461184.0,0.0,16384.0
3.230,0.127,96.073,0.190,0.0,0.380,766.0,280.0,70614481.0,69416706.0,70615247.0,69417298.0,10982903808.0,168038400.0,455794688.0,13578080256.0,0.0,192512.0
5.140,0.127,94.607,0.0,0.0,0.127,192.0,0.0,69846949.0,70979952.0,69847141.0,70979952.0,10983030784.0,168038400.0,455794688.0,13577953280.0,0.0,0.0
3.111,0.190,96.635,0.0,0.0,0.063,416.0,0.0,70172976.0,70842874.0,70173392.0,70843318.0,10982903808.0,168038400.0,455794688.0,13578080256.0,0.0,0.0
5.146,0.127,94.409,0.318,0.0,0.0,424.0,0.0,70897382.0,69412742.0,70898740.0,69415136.0,10983026688.0,168042496.0,455794688.0,13577953280.0,0.0,49152.0
2.476,0.127,97.333,0.0,0.0,0.063,490.0,106.0,70014624.0,70898655.0,70015248.0,70899073.0,10985185280.0,168042496.0,455794688.0,13575794688.0,0.0,0.0
5.591,0.254,94.028,0.127,0.0,0.0,618.0,106.0,71523398.0,70533054.0,71524016.0,70533160.0,10982883328.0,168050688.0,455794688.0,13578088448.0,0.0,28672.0
1.207,0.127,98.602,0.0,0.0,0.064,256.0,0.0,65925796.0,68112204.0,65926186.0,68112516.0,10984914944.0,168050688.0,455794688.0,13576056832.0,0.0,0.0
4.698,0.127,95.175,0.0,0.0,0.0,256.0,0.0,67480952.0,64599690.0,67481208.0,64599690.0,10982862848.0,168050688.0,455794688.0,13578108928.0,0.0,0.0
2.857,0.190,96.952,0.0,0.0,0.0,298.0,106.0,64526419.0,68760951.0,64526917.0,68761453.0,10984513536.0,168050688.0,455794688.0,13576458240.0,0.0,0.0
3.238,0.127,96.381,0.190,0.0,0.063,560.0,0.0,69795745.0,65811152.0,69796305.0,65811152.0,10983874560.0,168050688.0,455794688.0,13577097216.0,0.0,24576.0
5.149,0.127,94.723,0.0,0.0,0.0,530.0,106.0,66322102.0,69549540.0,66322632.0,69549958.0,10985598976.0,168050688.0,455794688.0,13575372800.0,0.0,0.0
3.051,0.064,96.821,0.0,0.0,0.064,374.0,0.0,70628707.0,67265957.0,70629215.0,67265957.0,10983059456.0,168050688.0,455794688.0,13577912320.0,0.0,0.0
5.640,0.380,93.790,0.190,0.0,0.0,298.0,106.0,69171869.0,70745146.0,69172971.0,70747958.0,10985078784.0,168058880.0,455786496.0,13575892992.0,0.0,53248.0
3.113,0.127,96.760,0.0,0.0,0.0,256.0,0.0,69939872.0,70210232.0,69940258.0,70210232.0,10983100416.0,168058880.0,455798784.0,13577859072.0,0.0,4096.0
5.277,0.064,94.596,0.0,0.0,0.064,320.0,0.0,70269965.0,69596882.0,70270419.0,69597194.0,10983223296.0,168058880.0,455802880.0,13577732096.0,0.0,0.0
2.290,0.127,97.583,0.0,0.0,0.0,532.0,280.0,70516461.0,70187753.0,70516993.0,70188033.0,10985009152.0,168058880.0,455802880.0,13575946240.0,0.0,65536.0
5.196,0.253,94.487,0.0,0.0,0.063,320.0,0.0,70793343.0,70738855.0,70793663.0,70739167.0,10982215680.0,168058880.0,455802880.0,13578739712.0,0.0,0.0
2.600,0.254,97.146,0.0,0.0,0.0,566.0,92.0,69662487.0,71356974.0,69663053.0,71357066.0,10983858176.0,168058880.0,455802880.0,13577097216.0,0.0,0.0
4.710,0.127,95.035,0.127,0.0,0.0,256.0,150.0,70843915.0,68885337.0,70844301.0,68886821.0,10985123840.0,168058880.0,455802880.0,13575831552.0,0.0,61440.0
2.863,0.127,96.947,0.0,0.0,0.064,490.0,106.0,69286822.0,71125365.0,69287446.0,71125471.0,10984235008.0,168058880.0,455802880.0,13576720384.0,0.0,0.0
4.707,0.127,94.975,0.191,0.0,0.0,362.0,106.0,70567824.0,68699701.0,70568320.0,68700119.0,10982965248.0,168062976.0,455798784.0,13577990144.0,0.0,90112.0
3.753,0.064,95.992,0.191,0.0,0.0,320.0,0.0,69098125.0,71151360.0,69098445.0,71151360.0,10983702528.0,168071168.0,455802880.0,13577240576.0,0.0,12288.0
3.814,0.509,95.613,0.0,0.0,0.064,480.0,68.0,69998224.0,68728527.0,69998838.0,68729039.0,10984603648.0,168071168.0,455802880.0,13576339456.0,0.0,4096.0
4.502,0.190,94.990,0.190,0.0,0.127,234.0,106.0,70789946.0,69965138.0,70790980.0,69967638.0,10984280064.0,168071168.0,455802880.0,13576663040.0,0.0,77824.0
3.057,0.064,96.879,0.0,0.0,0.0,1706.0,0.0,69262598.0,71621985.0,69264304.0,71622297.0,10984280064.0,168071168.0,455802880.0,13576663040.0,0.0,0.0
4.508,0.127,95.175,0.0,0.0,0.190,696.0,106.0,71650351.0,69703350.0,71651047.0,69703456.0,10984280064.0,168071168.0,455802880.0,13576663040.0,0.0,12288.0
2.732,0.127,97.078,0.0,0.0,0.064,320.0,0.0,70110445.0,71011763.0,70110765.0,71012075.0,10986237952.0,168071168.0,455802880.0,13574705152.0,0.0,0.0
4.130,0.127,95.616,0.0,0.0,0.127,590.0,0.0,71311618.0,69572931.0,71312342.0,69572931.0,10983571456.0,168071168.0,455802880.0,13577371648.0,0.0,0.0
2.922,0.064,96.887,0.0,0.0,0.127,586.0,336.0,69269482.0,71240245.0,69270402.0,71240977.0,10984587264.0,168071168.0,455802880.0,13576355840.0,0.0,0.0
4.577,0.127,95.168,0.127,0.0,0.0,528.0,0.0,71128669.0,70168213.0,71129197.0,70168213.0,10984443904.0,168071168.0,455802880.0,13576499200.0,0.0,69632.0
3.295,0.190,96.134,0.0,0.0,0.380,596.0,106.0,69506276.0,70848708.0,69507006.0,70849126.0,10983809024.0,168071168.0,455802880.0,13577134080.0,0.0,12288.0
5.280,0.127,94.593,0.0,0.0,0.0,694.0,0.0,72438397.0,69644694.0,72439091.0,69644694.0,10984046592.0,168071168.0,455802880.0,13576896512.0,0.0,0.0
3.485,0.127,96.008,0.0,0.0,0.380,578.0,106.0,70094001.0,72120880.0,70094579.0,72121298.0,10984738816.0,168071168.0,455802880.0,13576204288.0,0.0,0.0
5.193,0.190,94.364,0.0,0.0,0.253,320.0,0.0,70415843.0,71185292.0,70416293.0,71185292.0,10982326272.0,168071168.0,455802880.0,13578616832.0,0.0,0.0
2.595,0.190,96.962,0.0,0.0,0.253,256.0,0.0,70887085.0,69564314.0,70887341.0,69564626.0,10983718912.0,168071168.0,455802880.0,13577224192.0,0.0,4096.0
4.810,0.127,94.241,0.443,0.0,0.380,602.0,106.0,70115154.0,69882255.0,70116560.0,69884755.0,10983206912.0,168079360.0,455798784.0,13577732096.0,0.0,184320.0
2.157,0.190,97.525,0.0,0.0,0.127,298.0,106.0,71039133.0,70824106.0,71039565.0,70824524.0,10984345600.0,168079360.0,455802880.0,13576589312.0,0.0,0.0
3.805,0.063,95.751,0.0,0.0,0.380,398.0,92.0,69167273.0,71254039.0,69167671.0,71254131.0,10983337984.0,168079360.0,455802880.0,13577596928.0,0.0,0.0
3.995,0.190,95.688,0.0,0.0,0.127,664.0,0.0,71294605.0,68934685.0,71295533.0,68934997.0,10983337984.0,168079360.0,455802880.0,13577596928.0,0.0,0.0
3.483,0.063,96.010,0.0,0.0,0.443,696.0,106.0,70195427.0,71208076.0,70196123.0,71208182.0,10985365504.0,168079360.0,455806976.0,13575565312.0,0.0,0.0
5.273,0.191,94.473,0.064,0.0,0.0,362.0,174.0,70603433.0,69703211.0,70603865.0,69703781.0,10982887424.0,168087552.0,455806976.0,13578035200.0,0.0,12288.0
3.547,0.127,95.883,0.127,0.0,0.317,256.0,0.0,69612123.0,70159359.0,69612379.0,70159491.0,10983518208.0,168091648.0,455806976.0,13577400320.0,0.0,24576.0
5.344,0.191,94.466,0.0,0.0,0.0,696.0,0.0,70071097.0,71366555.0,70071793.0,71366867.0,10985676800.0,168091648.0,455806976.0,13575241728.0,0.0,0.0
2.548,0.127,97.325,0.0,0.0,0.0,397.0,106.0,71308235.0,70157730.0,71308896.0,70157836.0,10985676800.0,168091648.0,455806976.0,13575241728.0,0.0,4096.0
6.369,0.127,93.439,0.0,0.0,0.064,448.0,0.0,71263232.0,70113426.0,71263814.0,70113738.0,10986438656.0,168091648.0,455806976.0,13574479872.0,0.0,0.0
0.952,0.254,98.794,0.0,0.0,0.0,658.0,174.0,69260443.0,71398652.0,69261101.0,71398826.0,10987429888.0,168091648.0,455806976.0,13573488640.0,0.0,40960.0
6.429,0.064,93.507,0.0,0.0,0.0,384.0,0.0,71013568.0,70105017.0,71014086.0,70105329.0,10983112704.0,168091648.0,455806976.0,13577805824.0,0.0,0.0
1.907,0.127,97.839,0.127,0.0,0.0,298.0,106.0,70216363.0,69509327.0,70216661.0,69509433.0,10987163648.0,168095744.0,455806976.0,13573750784.0,0.0,61440.0
5.538,0.127,94.208,0.127,0.0,0.0,256.0,150.0,70395473.0,70909256.0,70396529.0,70912450.0,10985132032.0,168099840.0,455802880.0,13575782400.0,0.0,53248.0
3.569,0.127,96.176,0.127,0.0,0.0,192.0,0.0,69551348.0,71165333.0,69551540.0,71166017.0,10984873984.0,168099840.0,455806976.0,13576036352.0,0.0,4096.0
4.456,0.127,95.226,0.127,0.0,0.064,362.0,106.0,71904630.0,68134703.0,71904992.0,68135253.0,10984869888.0,168103936.0,455806976.0,13576036352.0,0.0,45056.0
5.159,0.127,94.713,0.0,0.0,0.0,64.0,0.0,67776278.0,71925362.0,67776476.0,71925362.0,10986266624.0,168103936.0,455806976.0,13574639616.0,0.0,0.0
2.476,0.190,97.143,0.0,0.0,0.190,530.0,106.0,70805025.0,68721837.0,70805689.0,68722255.0,10982838272.0,168103936.0,455806976.0,13578067968.0,0.0,4096.0
